# Dii Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
168,-2.2461E-06,2.150511E-05,1.66615E-05,2.729689E-05
169,9.310135E-06,-1.4431E-05,-4.780413E-06,1.782652E-05
170,-3.183073E-07,-2.36041E-05,-6.231329E-06,2.441483E-05
171,-1.772623E-05,1.600853E-05,7.969821E-06,2.517957E-05
172,-7.626904E-06,2.295897E-05,1.562389E-05,2.879914E-05
173,-1.981866E-05,8.657583E-06,-4.065583E-06,2.200596E-05
174,2.16397E-06,3.017042E-05,7.65882E-06,3.120247E-05
175,2.166131E-06,3.017095E-05,7.653432E-06,3.120181E-05
176,-4.513078E-06,2.954168E-05,1.254032E-05,3.240893E-05
177,-4.518593E-06,2.954454E-05,1.253242E-05,3.240924E-05
178,-7.185754E-06,9.131506E-06,-9.338616E-06,1.490735E-05
179,5.291452E-06,-5.966974E-06,1.132478E-06,8.055231E-06
180,-1.759831E-06,-3.357258E-06,-3.404538E-06,5.095004E-06
181,0.01112353,0.01223402,-0.001721472,0.0166243
182,-2.879992E-06,3.61147E-06,4.187761E-06,6.234935E-06
183,-2.924133E-06,5.549525E-06,3.368604E-06,7.120062E-06
184,0.003419986,0.001428204,-0.001169652,0.003886407
185,0.004325218,0.0009986594,0.002850336,0.005275344
186,-0.000207922,0.0003948635,-0.0006798863,0.0008132614
187,-7.689433E-06,-1.651139E-05,4.604041E-07,1.821991E-05
188,1.755363E-06,-2.061591E-05,-1.142699E-06,2.072204E-05
189,-5.32595E-06,2.01507E-06,-3.168647E-06,6.516638E-06
190,4.356415E-06,-1.741016E-06,-6.860935E-06,8.311554E-06
191,-2.829957E-06,-2.336608E-05,5.095918E-06,2.408217E-05
192,-3.153753E-07,4.800543E-06,-5.00528E-06,6.942442E-06
193,-4.057922E-09,4.3324E-06,5.018513E-06,6.62987E-06
194,-5.518125E-06,2.531161E-05,1.597543E-05,3.043586E-05
195,-6.419969E-06,2.097498E-05,-3.685172E-06,2.22429E-05
196,-1.924169E-06,-1.917386E-06,-2.466302E-06,3.668984E-06
197,1.427671E-06,-8.22507E-06,-6.887157E-06,1.082234E-05
198,-6.829301E-07,-5.705685E-06,5.107838E-07,5.769067E-06
199,-1.189935E-06,6.739241E-06,8.038447E-07,6.890536E-06
200,-5.513046E-06,2.531404E-05,1.597618E-05,3.043735E-05
201,-6.781224E-06,-3.830634E-06,-2.614106E-06,8.215371E-06
202,4.347865E-06,-2.234497E-06,4.042367E-06,6.343314E-06
203,0.04297653,0.03135072,-0.02148919,0.05737278
204,0.001148346,-0.002581062,0.002332046,0.003663198
205,-3.982902E-05,-0.0002881954,-2.790444E-05,0.0002922697
206,-4.782205E-05,-0.0001059151,0.0003053598,0.0003267256
207,-9.48201E-06,8.632188E-06,-1.702649E-05,2.131489E-05
208,-9.812319E-06,0.0001409365,0.0001688525,0.0002201603
209,-3.309911E-05,-0.0001997033,2.736118E-05,0.0002042684
210,-4.350089E-06,6.775187E-06,1.659472E-06,8.220723E-06
211,-3.611111E-06,-2.296709E-05,-3.077489E-07,2.325128E-05
212,-1.394302E-06,-2.245919E-05,-4.937986E-06,2.303786E-05
213,-1.259438E-06,3.524818E-06,4.71175E-06,6.017567E-06
214,-3.298306E-06,-1.701991E-05,4.040449E-06,1.780116E-05
215,-1.397537E-06,-2.245769E-05,-4.942149E-06,2.303749E-05
216,-1.262928E-06,3.532127E-06,4.710122E-06,6.021309E-06
217,-5.284189E-06,5.959396E-06,-3.577876E-06,8.731452E-06
218,-3.607081E-06,-2.296921E-05,-3.109938E-07,2.325279E-05
219,-2.02857E-06,-1.159324E-07,-2.316306E-06,3.081203E-06
220,-1.67177E-07,1.018648E-06,-1.990581E-05,1.993256E-05
221,-1.703292E-07,1.016722E-06,-1.990585E-05,1.993253E-05
222,-1.431365E-06,1.415357E-05,-3.868293E-06,1.474232E-05
223,4.18999E-06,1.722344E-06,-8.72614E-07,4.613452E-06
224,-4.777857E-06,-2.281981E-06,-8.23052E-06,9.786562E-06
225,-1.058254E-06,2.835973E-06,-1.375705E-05,1.408613E-05
226,5.143484E-06,1.644416E-05,-8.423141E-06,1.917851E-05
227,-2.705475E-06,4.009104E-06,-1.067033E-05,1.171531E-05
228,3.327692E-06,8.461733E-07,-1.48522E-05,1.524393E-05
229,2.132204E-06,4.442073E-06,-1.014687E-05,1.127995E-05
230,-2.759542E-06,2.217191E-07,-5.858209E-06,6.479417E-06
231,3.128803E-06,5.626648E-06,-3.058759E-05,3.125779E-05
232,2.182637E-06,-2.634378E-06,-9.99779E-07,3.564185E-06
233,-1.9574E-06,-6.995654E-06,-7.652138E-07,7.304529E-06
234,-0.0001575337,0.001170971,-0.0002716094,0.001212337
235,6.222072E-05,-3.567434E-05,2.659632E-05,7.649471E-05
236,5.896756E-05,8.675767E-06,1.357618E-05,6.1129E-05
237,-8.5312E-05,-5.290944E-05,3.913036E-05,0.0001077438
238,4.229181E-05,-4.44741E-05,1.152624E-05,6.244515E-05
239,-5.462583E-05,0.000114465,6.053264E-05,0.0001405362
240,-1.234191E-05,4.496406E-06,4.39071E-07,1.31428E-05
241,-1.234576E-05,4.495756E-06,4.499417E-07,1.314656E-05
242,1.204992E-06,3.075764E-07,-1.955983E-07,1.258915E-06
243,9.598021E-06,-2.907402E-07,2.857838E-07,9.606675E-06
244,3.137199E-06,2.827579E-06,-1.758649E-07,4.227073E-06
245,6.957093E-06,-3.584517E-07,-1.350535E-07,6.96763E-06
246,-0.981676,0.3041579,-2.361646,2.575572
247,0.2147005,0.4179707,-0.2166332,0.5174222
248,-0.0003289045,0.000279284,0.0004531785,0.0006257384
249,-7.546107E-05,0.0001675091,0.0001424244,0.0002324616
250,-0.0002947206,-2.913853E-05,-0.0004782519,0.0005625248
251,-6.715039E-07,3.274244E-06,4.727895E-06,5.790041E-06
252,1.51605E-06,-6.135219E-06,1.818545E-06,6.576201E-06
253,-1.043061E-07,-1.740887E-05,4.770856E-06,1.805106E-05
254,-4.209999E-06,-1.888921E-05,2.343994E-06,1.949412E-05
255,3.665373E-06,-1.060672E-05,-2.11247E-06,1.141928E-05
256,-2.236014E-06,-2.286048E-05,-1.40838E-06,2.301271E-05
