# IntermediateAccelerations Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
182,3.378665,-9.8,-3.685732,11.00182
183,3.378665,-9.8,-3.685732,11.00182
184,3.378665,-9.8,-3.685732,11.00182
185,3.378665,-9.8,-3.685732,11.00182
186,3.378665,-9.8,-3.685732,11.00182
187,3.378665,-9.8,-3.685732,11.00182
188,3.378665,-9.8,-3.685732,11.00182
189,3.378665,-9.8,-3.685732,11.00182
190,3.378665,-9.8,-3.685732,11.00182
191,3.378665,-9.8,-3.685732,11.00182
192,3.378665,-9.8,-3.685732,11.00182
193,3.378665,-9.8,-3.685732,11.00182
194,3.378665,-9.8,-3.685732,11.00182
195,3.378665,-9.8,-3.685732,11.00182
196,3.378665,-9.8,-3.685732,11.00182
197,3.378665,-9.8,-3.685732,11.00182
198,3.378665,-9.8,-3.685732,11.00182
199,3.378665,-9.8,-3.685732,11.00182
200,3.378665,-9.8,-3.685732,11.00182
201,3.378665,-9.8,-3.685732,11.00182
202,3.378665,-9.8,-3.685732,11.00182
203,3.378665,-9.8,-3.685732,11.00182
204,3.378665,-9.8,-3.685732,11.00182
205,3.378665,-9.8,-3.685732,11.00182
206,3.378665,-9.8,-3.685732,11.00182
207,3.378665,-9.8,-3.685732,11.00182
208,3.378665,-9.8,-3.685732,11.00182
209,3.378665,-9.8,-3.685732,11.00182
210,3.378665,-9.8,-3.685732,11.00182
211,3.378665,-9.8,-3.685732,11.00182
212,3.378665,-9.8,-3.685732,11.00182
213,3.378665,-9.8,-3.685732,11.00182
214,3.378665,-9.8,-3.685732,11.00182
215,3.378665,-9.8,-3.685732,11.00182
216,3.378665,-9.8,-3.685732,11.00182
217,3.378665,-9.8,-3.685732,11.00182
218,3.378665,-9.8,-3.685732,11.00182
219,3.378665,-9.8,-3.685732,11.00182
220,3.378665,-9.8,-3.685732,11.00182
221,3.378665,-9.8,-3.685732,11.00182
222,3.378665,-9.8,-3.685732,11.00182
223,3.378665,-9.8,-3.685732,11.00182
224,3.378665,-9.8,-3.685732,11.00182
225,3.378665,-9.8,-3.685732,11.00182
226,3.378665,-9.8,-3.685732,11.00182
227,3.378665,-9.8,-3.685732,11.00182
228,3.378665,-9.8,-3.685732,11.00182
229,3.378665,-9.8,-3.685732,11.00182
230,3.378665,-9.8,-3.685732,11.00182
231,3.378665,-9.8,-3.685732,11.00182
232,3.378665,-9.8,-3.685732,11.00182
233,3.378665,-9.8,-3.685732,11.00182
234,3.378665,-9.8,-3.685732,11.00182
235,3.378665,-9.8,-3.685732,11.00182
236,3.378665,-9.8,-3.685732,11.00182
237,3.378665,-9.8,-3.685732,11.00182
238,3.378665,-9.8,-3.685732,11.00182
239,3.378665,-9.8,-3.685732,11.00182
240,3.378665,-9.8,-3.685732,11.00182
241,3.378665,-9.8,-3.685732,11.00182
242,3.378665,-9.8,-3.685732,11.00182
243,3.378665,-9.8,-3.685732,11.00182
244,3.378665,-9.8,-3.685732,11.00182
245,3.378665,-9.8,-3.685732,11.00182
246,3.378665,-9.8,-3.685732,11.00182
247,3.378665,-9.8,-3.685732,11.00182
248,3.378665,-9.8,-3.685732,11.00182
249,3.378665,-9.8,-3.685732,11.00182
250,3.378665,-9.8,-3.685732,11.00182
251,3.378665,-9.8,-3.685732,11.00182
252,3.378665,-9.8,-3.685732,11.00182
253,3.378665,-9.8,-3.685732,11.00182
254,3.378665,-9.8,-3.685732,11.00182
255,3.378665,-9.8,-3.685732,11.00182
256,3.378665,-9.8,-3.685732,11.00182
257,3.378665,-9.8,-3.685732,11.00182
258,3.378665,-9.8,-3.685732,11.00182
