# DPSum Buffer Dump - 15625 elements
# Index,X,Y,Z,Magnitude
379,-5.780836,-15.29732,16.0422,22.90804
380,-1.566284,-4.954994,19.097,19.79143
381,-1.591625E-05,2.427139E-05,4.578202E-06,2.938345E-05
382,-1.171807E-05,3.489871E-05,2.347136E-05,4.365934E-05
383,-3.181105E-06,2.869617E-05,-3.700733E-07,2.887432E-05
384,-1.172072E-05,3.489892E-05,2.346746E-05,4.365812E-05
385,-5.089508E-06,2.948586E-05,1.238382E-05,3.23833E-05
386,-3.645719E-05,3.237452E-05,2.483353E-05,5.471691E-05
387,-4.837161E-05,2.54527E-05,1.250176E-05,5.60709E-05
388,-3.168318E-06,2.870178E-05,-3.476571E-07,2.887821E-05
389,0.0001004146,0.0001063703,3.693054E-06,0.0001463263
390,5.183686E-05,8.436396E-05,5.664411E-06,9.917875E-05
391,6.746397E-05,2.713558E-05,-1.55046E-06,7.273328E-05
392,0.0001610161,0.0001165285,-7.261382E-06,0.0001988914
393,2.425219E-05,0.0001018987,-1.704189E-06,0.0001047589
394,5.193012E-05,8.432425E-05,-6.703781E-07,9.903417E-05
395,-315.249,-45.64669,-130.5779,344.2617
396,-275.0244,-36.17346,-34.92899,279.5836
397,38.42066,-42.27669,-0.4575665,57.12858
398,30.99762,105.7023,0,110.1537
399,-742.8644,4011.907,-1255.966,4269.039
400,1077.447,4029.434,-461.715,4196.476
401,-1192.442,10495.55,-2083.997,10766.68
402,3606.13,19479.35,-7933.273,21339.78
403,-654.0651,15811.58,-3145.491,16134.69
404,-742.8655,4011.924,-1255.968,4269.056
405,-239.046,349.7872,223.9232,479.2032
406,-7.558216E-06,0.0001657052,0.0001735765,0.000240092
407,-1.328983E-05,7.735603E-05,7.600822E-05,0.0001092603
408,4.621342E-05,6.726365E-05,0.0001420404,0.0001638156
409,-6.590566E-06,0.000102844,4.375395E-05,0.0001119587
410,-7.584121E-06,0.0001657395,0.0001737274,0.0002402255
411,7.373875E-05,9.314457E-05,0.0001206212,0.0001693009
412,2.502912E-05,5.439632E-05,0.0001339772,0.0001467492
413,7.375726E-05,9.314012E-05,0.0001205934,0.0001692867
414,5.746282E-05,0.0001272267,4.2177E-05,0.0001458339
415,0.05139332,0.03578041,-0.02942199,0.06918935
416,0.05532901,0.06060766,0.108521,0.1360566
417,0.05139647,0.03578395,-0.02942549,0.06919499
418,-4.243269E-05,1.242394E-05,4.102704E-05,6.031671E-05
419,-1.789123E-05,1.456137E-05,4.324118E-06,2.346972E-05
420,-1.18509E-05,3.43862E-05,1.557236E-05,3.956454E-05
421,-1.176067E-05,3.429652E-05,1.578007E-05,3.954206E-05
422,-2.220051E-05,4.057918E-05,-1.347505E-06,4.627471E-05
423,-3.494161E-05,3.288544E-05,2.451722E-05,5.388378E-05
424,-3.493589E-05,3.285248E-05,2.44953E-05,5.384998E-05
425,-2.214696E-05,4.060363E-05,-1.368776E-06,4.627112E-05
426,0,0,0,0
427,0,0,0,0
428,-0.2076758,-3.884293,0.2207592,3.8961
429,0.00370984,-0.7421873,0.4828743,0.8854509
430,-139.1787,-71.78194,-107.4932,189.9425
431,-47.51286,159.1667,-281.2237,326.6164
432,-7.199888E-05,9.403697E-05,0.0002753323,0.0002997243
433,-4.727618E-05,8.642438E-05,0.0001588738,0.000186936
434,0.0001079133,-7.320489E-06,4.697646E-05,0.0001179223
435,-3.869586E-05,-5.519797E-05,0.0001629821,0.0001763728
436,0.000218842,0.0001127826,0.0001476799,0.0002870907
437,-4.747422E-05,8.655685E-05,0.0001587106,0.0001869089
438,0.0001196518,-3.274089E-05,0.0001853854,0.0002230611
439,0.0002425668,2.924505E-05,0.0001348275,0.0002790562
440,-0.0001066747,2.397011E-05,-0.0001937966,0.0002225111
441,0.0001195106,-3.273386E-05,0.0001853913,0.0002229893
442,-7.565755E-05,5.359041E-05,-0.00010088,0.0001370137
443,0.1451671,0.008154492,-0.1073867,0.1807537
444,0.04606865,0.002631748,0.01094029,0.04742295
445,0.1484391,0.08221851,-0.07140966,0.1841016
446,0.1006752,-0.0001725693,0.03294526,0.1059288
447,0.1000977,0.01859326,0.05238788,0.1144978
448,275.1941,-37.27828,142.8811,312.3083
449,-3.552064E-05,3.517043E-07,4.385599E-05,5.643747E-05
450,-3.55224E-05,2.200439E-09,4.385877E-05,5.643964E-05
451,-3.426981E-05,-2.277084E-06,5.10545E-05,6.153184E-05
452,-3.424621E-05,1.231103E-06,5.102554E-05,6.146482E-05
453,-2.660705E-05,2.107454E-05,2.455485E-05,4.189286E-05
454,-3.623548E-05,6.384045E-05,3.173956E-05,7.997508E-05
455,-1.19063E-05,2.128301E-05,1.204285E-05,2.719847E-05
456,-3.877822E-05,3.320285E-05,3.670135E-05,6.287423E-05
457,-3.669856E-05,2.390622E-05,2.107755E-05,4.860612E-05
458,9.452193E-07,7.19582E-07,1.228426E-06,1.708879E-06
459,-0.06361768,-0.6375765,-0.4198705,0.7660563
460,25.95068,149.1194,231.1227,276.2747
461,-51.31848,-72.77306,5.361912,89.20905
462,-384.9271,-247.1884,324.0855,560.6268
463,188.2716,-275.0364,293.1666,443.8895
464,-72.28327,88.77423,88.88171,144.9334
465,-488.6359,-428.004,-191.2483,677.1473
466,-85.05175,74.93769,36.29381,119.0239
467,9.05909E-05,-0.0002450601,-0.0003503928,0.000437077
468,5.615469E-05,6.335758E-05,-0.0001434614,0.0001665794
